ROA,LNRE,REPDTE,DEPDOM,ROE,ASSET,CERT,LNCI,NETINC,LIAB,DEP,EQTOT,ID
1.4136699796008152,400457000,20230331,1387849000,14.86,1687507000,3511,192027000,6017000.0,1524982000,1406796000,162525000.0,3511_20230331
1.3548401976533058,398536000,20230630,1360215000,14.13,1667885000,3511,190275000,11455000.0,1505208000,1383038000,162677000.0,3511_20230630
1.4193405366390992,398413000,20230930,1370087000,14.85,1704891000,3511,187785000,18038000.0,1543412000,1392993000,161479000.0,3511_20230930
1.2920837808883454,394038000,20231231,1392417000,13.56,1733244000,3511,186893000,21994000.0,1570242000,1416886000,163002000.0,3511_20231231
1.2341051860089107,389332000,20240331,1414352000,13.15,1743283000,3511,187626000,5363000.0,1579906000,1434491000,163377000.0,3511_20240331
1.27635351320519,384468000,20240630,1403197000,13.48,1719839000,3511,185105000,11054000.0,1553983000,1423112000,165856000.0,3511_20240630
1.3150765368907886,378171000,20240930,1397345000,13.69,1698675000,3511,183790000,17002000.0,1528342000,1417132000,170333000.0,3511_20240930
1.3157835071336477,371449000,20241231,1416882000,13.66,1705538000,3511,181870000,22633000.0,1539310000,1435051000,166228000.0,3511_20241231
1.2979114116337866,366907000,20250331,1412718000,13.26,1711028000,3511,188725000,5543000.0,1542754000,1419560000,168274000.0,3511_20250331
1.4328989571873498,364865000,20250630,1392827000,14.62,1746394000,3511,184276000,12330000.0,1574635000,1398809000,171759000.0,3511_20250630
0.8818418457131562,129887979,20200331,377114581,9.08,533129091,6548,99889093,1123393.0,481910537,405823094,51218554.0,6548_20200331
0.6893201770813898,132694946,20200630,398452715,7.13,536291346,6548,92583814,1786976.0,484116358,425279286,52174988.0,6548_20200630
0.8701771037942405,136288593,20200930,401601990,8.96,530496718,6548,83342648,3403437.0,477388210,426766411,53108508.0,6548_20200930
0.9428356368119203,134974010,20201231,420200774,9.72,544774160,6548,76480478,4960627.0,491385123,442835836,53389037.0,6548_20201231
1.6962348930122522,130861235,20210331,425355840,17.89,542566283,6548,78058575,2305481.0,491243998,444618948,51322285.0,6548_20210331
1.5811640607167818,127579864,20210630,422772306,16.68,547852681,6548,75747921,4309181.0,495140231,442902823,52712450.0,6548_20210630
1.5517230132721336,129115940,20210930,431477519,16.44,556810647,6548,73873546,6377752.0,504114595,449625649,52696052.0,6548_20210930
1.4688245192005702,131088385,20211231,447155910,15.67,564154604,6548,81409761,8096626.0,512051336,465258475,52103268.0,6548_20211231
1.0944843617046502,128804399,20220331,455845870,12.87,577543938,6548,87295483,1561964.0,531309944,473053504,46233994.0,6548_20220331
1.1005838744404113,134163891,20220630,455311177,13.54,582252757,6548,94200232,3162255.0,538572513,477431873,43680244.0,6548_20220630
1.1614524965773974,140036151,20220930,454841825,14.76,591210893,6548,99241936,5041909.0,548504136,484184722,42706757.0,6548_20220930
1.1484999931543238,141815050,20221231,453331532,14.72,585135605,6548,94691436,6661984.0,540420571,464820641,44715034.0,6548_20221231
1.0347928495912289,143057220,20230331,449697577,13.53,590460458,6548,96507674,1520623.0,543988657,459141236,46471801.0,6548_20230331
0.9632974934319107,181871271,20230630,526741722,10.9,669902786,6548,102141441,3291119.0,608720824,534522713,61181962.0,6548_20230630
0.9676833164539402,182418931,20230930,522401458,10.89,657183636,6548,99845477,4911887.0,597008823,529906923,60174813.0,6548_20230930
0.872920179030775,182233824,20231231,517223585,9.7,650658504,6548,97761669,5862096.0,588497319,524697711,62161185.0,6548_20231231
0.8552158627096244,181827380,20240331,532825419,9.17,669425523,6548,97818714,1411196.0,607200288,539446021,62225235.0,6548_20240331
0.9149334862446306,183076977,20240630,527189102,9.8,664923875,6548,97572306,3026917.0,602129641,533847174,62794234.0,6548_20240630
0.9448281798875484,183357061,20240930,522481635,10.05,670008257,6548,97950578,4703619.0,605098433,529668951,64909824.0,6548_20240930
0.973808437363064,181875290,20241231,522040717,10.32,662906418,6548,94441394,6462042.0,598737970,528517873,64168448.0,6548_20241231
1.061788812446492,180907622,20250331,516596337,10.96,659190767,6548,83637859,1754735.0,594062001,523102129,65128766.0,6548_20250331
1.1123544098779337,177213754,20250630,523489192,11.46,671438131,6548,84291001,3695863.0,605429384,529916541,66008747.0,6548_20250630
-0.5205405934940779,32658147,20200331,266706742,-4.01,339215513,4297,32580295,-434791.0,295479865,266706742,43735648.0,4297_20200331
-0.44640559683137093,32444603,20200630,304254625,-3.62,363709337,4297,29137008,-767761.0,323165012,304254625,40544325.0,4297_20200630
0.1671084709857345,32692412,20200930,300756216,1.38,360261172,4297,27947742,436222.0,318642363,300756216,41618809.0,4297_20200930
0.3861992045117424,32254835,20201231,303536222,3.21,363521558,4297,27236672,1356105.0,321288923,303536222,42232635.0,4297_20201231
1.482509228780728,31970141,20210331,306686711,12.85,369908480,4297,26241586,1359146.0,327557317,306686711,42351163.0,4297_20210331
1.5331394473862474,31541847,20210630,306941087,13.3,369046976,4297,26541506,2817085.0,326500434,306941087,42546542.0,4297_20210630
1.4504199257140655,31773857,20210930,305170226,12.69,372048692,4297,28659490,4010128.0,330632345,305170226,41416347.0,4297_20210930
1.344935440616936,32189457,20211231,316873931,11.94,381299804,4297,31285203,4991931.0,340842493,316873931,40457311.0,4297_20211231
1.009029529957405,32050398,20220331,317854300,9.82,385291041,4297,32503339,966891.0,346938952,317854300,38352089.0,4297_20220331
0.8479177983610747,31891877,20220630,313955549,8.46,388439751,4297,36662909,1632285.0,351535313,313955549,36904438.0,4297_20220630
0.7841911994249431,32053151,20220930,322059572,8.07,391805186,4297,36978160,2274460.0,357295703,322059572,34509483.0,4297_20220930
1.5179712181507932,30464700,20221231,354959946,14.24,453313240,4297,47192063,7579626.0,403760408,355083771,49552832.0,4297_20221231
0.8939970251041376,30216026,20230331,371641954,8.21,469431665,4297,47612887,1031164.0,418525840,371766972,50905825.0,4297_20230331
1.0929703953178662,31105708,20230630,367820677,10.06,464953798,4297,45498397,2527856.0,414694915,367947122,50258883.0,4297_20230630
1.2728698699151615,29595991,20230930,373632981,11.84,468779830,4297,46511559,4430840.0,419843340,373754840,48936490.0,4297_20230930
1.1238971053599591,29079400,20231231,374037440,10.37,475628639,4297,45833091,5242097.0,422441214,374160480,53187425.0,4297_20231231
1.1634386027183143,29359733,20240331,374089715,10.43,478877080,4297,46844513,1388136.0,425591558,374210004,53285522.0,4297_20240331
0.872020040944218,27530105,20240630,372464078,7.79,477304264,4297,46279311,2080945.0,423489511,372581242,53814753.0,4297_20240630
1.1092819596421073,26427838,20240930,379885907,9.68,483857284,4297,45365044,3984503.0,424726856,380007408,59130428.0,4297_20240930
1.0914436251813093,25056355,20241231,385327288,9.53,487192523,4297,34280227,5245172.0,431297415,385442165,55895108.0,4297_20241231
1.261849000523747,25834949,20250331,388623661,10.72,490573279,4297,35224005,1542241.0,431379334,388747598,59193945.0,4297_20250331
-0.9617622533192696,32882990,20250630,497324904,-7.37,648909392,4297,35203648,-2607458.0,551770062,497464178,97139330.0,4297_20250630
0.44342963036500216,19858000,20200331,180215000,3.64,254668000,33124,32527000,268000.0,225113000,180215000,29555000.0,33124_20200331
0.12766174076834616,19107000,20200630,220731000,1.11,282583000,33124,26662000,163000.0,253192000,220731000,29391000.0,33124_20200630
0.3448090572109997,18967000,20200930,218776000,3.05,277943000,33124,20179000,675000.0,248063000,218776000,29880000.0,33124_20200930
0.3439280920465584,20700000,20201231,217310000,3.06,271652000,33124,17539000,905000.0,241594000,217310000,30058000.0,33124_20201231
1.2622372941858908,23111000,20210331,225774000,11.68,288623000,33124,15952000,884000.0,258055000,225774000,30568000.0,33124_20210331
0.9973251060412226,21932000,20210630,282181000,9.82,351163000,33124,15948000,1515000.0,319128000,282181000,32035000.0,33124_20210630
1.0380437027119211,25411000,20210930,268587000,10.16,387383000,33124,19116000,2528000.0,347142000,272182000,40241000.0,33124_20210930
0.9671671006223108,31351000,20211231,317867000,9.6,434075000,33124,25047000,3352000.0,392162000,321869000,41913000.0,33124_20211231
0.8275394566851323,33128000,20220331,324474000,8.77,474643000,33124,24810000,940000.0,430747000,329587000,43896000.0,33124_20220331
0.6809752279842113,30803000,20220630,343132000,7.38,501906000,33124,30434000,1601000.0,457369000,348792000,44537000.0,33124_20220630
0.6814310826181366,26617000,20220930,353325000,7.39,513905000,33124,30888000,2459000.0,466698000,360826000,47207000.0,33124_20220930
0.6800598485860647,26306000,20221231,352005000,7.26,485553000,33124,30580000,3278000.0,437212000,362009000,48341000.0,33124_20221231
1.35524892661663,26899000,20230331,324813000,13.41,490799000,33124,30582000,1654000.0,440377000,337173000,50422000.0,33124_20230331
1.1478059644127923,26114000,20230630,352195000,11.41,517106000,33124,29093000,2857000.0,465484000,365657000,51622000.0,33124_20230630
1.1498123878646476,25761000,20230930,361013000,11.47,538127000,33124,29159000,4380000.0,484782000,375036000,53345000.0,33124_20230930
1.0723993971842218,26121000,20231231,363006000,10.6,521102000,33124,29444000,5475000.0,466282000,381773000,54820000.0,33124_20231231
1.7248337194529557,27465000,20240331,363106000,16.48,549378000,33124,28705000,2308000.0,492118000,380095000,57260000.0,33124_20240331
1.632889016528189,27810000,20240630,356889000,15.38,545184000,33124,28487000,4397000.0,485669000,373271000,59515000.0,33124_20240630
1.4216665864713751,28036000,20240930,370460000,13.33,566509000,33124,28631000,5817000.0,505141000,389005000,61368000.0,33124_20240930
1.4043049556199536,29245000,20241231,372596000,13.02,561177000,33124,25647000,7705000.0,498103000,389733000,63074000.0,33124_20241231
1.6108489122026979,28984000,20250331,386866000,14.51,598460000,33124,27490000,2335000.0,532671000,407086000,65789000.0,33124_20250331
1.4708856405461594,30879000,20250630,390220000,13.51,625410000,33124,23683000,4376000.0,559794000,407844000,65616000.0,33124_20250630
0.8232885287260276,84649554,20200331,298018741,8.09,433803038,6384,110626478,855712.0,390984524,313467769,42818514.0,6384_20200331
0.06156143083368787,84661693,20200630,338086019,0.61,455305894,6384,105756158,132030.0,410301964,365224263,45003930.0,6384_20200630
0.4437037089326876,85314418,20200930,347546034,4.4,457454159,6384,99426505,1451169.0,411198542,370405468,46255617.0,6384_20200930
0.6428324535471741,83898370,20201231,372218063,6.4,463097309,6384,95486625,2837930.0,417081706,380920825,46015603.0,6384_20201231
1.4058529798492891,83386500,20210331,381004351,14.34,469299477,6384,95746943,1638516.0,423873803,389441386,45425674.0,6384_20210331
1.398593343155148,83210999,20210630,368578333,14.07,453973605,6384,93302790,3231614.0,407562455,375490663,46411150.0,6384_20210630
1.2278421779026434,83962811,20210930,374715614,12.34,462385600,6384,92277762,4256320.0,416205617,381465342,46179983.0,6384_20210930
0.9085629981968669,110882777,20211231,457571469,9.09,551902526,6384,106428618,5064842.0,499313543,463881572,52588983.0,6384_20211231
0.9947431470774905,111800361,20220331,454173243,10.89,534892194,6384,112435710,1351352.0,488185101,454490173,46707093.0,6384_20220331
1.0116768926424007,114291262,20220630,446681047,11.42,534346587,6384,124022790,2733452.0,489980569,447016284,44366018.0,6384_20220630
1.039854269340031,117338926,20220930,443674902,12.15,553395198,6384,124007045,4239858.0,510850743,443998950,42544455.0,6384_20220930
1.0585034895759655,119290448,20221231,441663089,12.55,552307127,6384,132314628,5772747.0,508412165,441983679,43894962.0,6384_20221231
1.1960673376771112,119193731,20230331,446352726,14.81,556314067,6384,132679529,1657482.0,510676605,446675470,45637462.0,6384_20230331
1.1663440486201821,119455526,20230630,434510625,14.23,554128320,6384,129119933,3232230.0,507330395,434882015,46797925.0,6384_20230630
1.1744846102254527,119719075,20230930,430738881,14.17,553114006,6384,126411007,4879805.0,505748103,431148750,47365903.0,6384_20230930
1.0523283565800154,119358978,20231231,428490983,12.48,557463343,6384,125994128,5836901.0,507345324,428985450,50118019.0,6384_20231231
1.0380105719758124,119033502,20240331,431863200,11.58,561950304,6384,126566195,1452454.0,511710980,432284317,50239324.0,6384_20240331
1.0742031136723282,118970565,20240630,422760181,11.84,552530492,6384,129213598,2993346.0,501152191,423233968,51378301.0,6384_20240630
1.085821307245269,118073307,20240930,429848646,11.76,559700365,6384,129041243,4543552.0,505418393,430345836,54281972.0,6384_20240930
1.112043326825585,115993961,20241231,433072738,11.95,556138962,6384,128008571,6200272.0,502673807,433565511,53465155.0,6384_20241231
1.163642312536023,114529198,20250331,429028430,11.82,549324449,6384,126865420,1607955.0,493926515,429504882,55397934.0,6384_20250331
1.1985419215043032,113200969,20250630,432497011,12.02,554573142,6384,101079286,3316039.0,497910420,433046862,56662722.0,6384_20250630
0.9469485065379809,131646000,20200331,362830000,7.05,495079000,9846,86609000,1132000.0,430429000,362830000,64650000.0,9846_20200331
0.8195353621993279,132325000,20200630,391221000,6.15,493999000,9846,82883000,1981000.0,429236000,391221000,64763000.0,9846_20200630
0.8215717078958908,128987000,20200930,385454000,6.18,488016000,9846,76422000,2986000.0,423234000,385454000,64782000.0,9846_20200930
0.8468407996737365,123432000,20201231,395781000,6.38,498944000,9846,74908000,4128000.0,433307000,395781000,65637000.0,9846_20201231
1.0534953228268924,119430000,20210331,410067000,8.2,506471000,9846,71068000,1324000.0,442770000,410067000,63701000.0,9846_20210331
1.0719735780416955,115469000,20210630,412689000,8.4,510294000,9846,66983000,2708000.0,446002000,412689000,64292000.0,9846_20210630
1.0989190412557588,118811000,20210930,420078000,8.66,516783000,9846,63771000,4188000.0,452329000,420078000,64454000.0,9846_20210930
1.087268050133424,117112000,20211231,428138000,8.62,528514000,9846,68198000,5569000.0,463538000,428138000,64976000.0,9846_20211231
0.9664398112799758,116291000,20220331,439236000,8.16,531045000,9846,72402000,1280000.0,470516000,439236000,60529000.0,9846_20220331
1.0088849232779962,117334000,20220630,435689000,8.74,531901000,9846,74720000,2676000.0,473644000,435689000,58257000.0,9846_20220630
1.0766988919083718,121868000,20220930,427154000,9.52,533996000,9846,76318000,4291000.0,477402000,427154000,56594000.0,9846_20220930
1.1572475364271877,122288000,20221231,424922000,10.3,545969000,9846,84109000,6183000.0,486026000,424922000,59943000.0,9846_20221231
1.1302395816168587,122290000,20230331,417068000,10.33,564592000,9846,87312000,1569000.0,502994000,417068000,61598000.0,9846_20230331
1.075368745270369,121585000,20230630,418489000,9.67,546545000,9846,87389000,2970000.0,483511000,418489000,63034000.0,9846_20230630
1.0448156645970268,120477000,20230930,411892000,9.31,534741000,9846,85087000,4294000.0,472965000,411892000,61776000.0,9846_20230930
-0.11840869016821755,119265000,20231231,407533000,-1.06,527548000,9846,85569000,-644000.0,469404000,407533000,58144000.0,9846_20231231
0.9288013795432254,118582000,20240331,406143000,8.47,526714000,9846,83645000,1224000.0,468908000,406143000,57806000.0,9846_20240331
0.8485544246462602,117227000,20240630,397412000,7.49,511931000,9846,77879000,2215000.0,450000000,397412000,61931000.0,9846_20240630
0.9421550991463988,115346000,20240930,400419000,8.14,515224000,9846,75133000,3677000.0,451672000,400419000,63552000.0,9846_20240930
0.9681138653947381,116725000,20241231,402078000,8.35,523132000,9846,70274000,5043000.0,462300000,402078000,60832000.0,9846_20241231
1.0028364203993831,115723000,20250331,413781000,8.61,527488000,9846,72622000,1317000.0,465890000,413781000,61598000.0,9846_20250331
0.9997446736077619,117654000,20250630,417545000,8.61,535585000,9846,75183000,2643000.0,473821000,417545000,61764000.0,9846_20250630
0.7662966908353666,4759000,20200331,207668000,10.1,387037000,639,3291000,669000.0,360074000,337756000,26963000.0,639_20200331
0.7548384348509303,4770000,20200630,191267000,9.78,357961000,639,2325000,1329000.0,329431000,308354000,28530000.0,639_20200630
0.7435585143727811,4595000,20200930,183179000,9.45,349432000,639,1854000,1960000.0,320352000,300672000,29080000.0,639_20200930
0.6583601698792412,4557000,20201231,208980000,8.44,386515000,639,1453000,2360000.0,357259000,341999000,29256000.0,639_20201231
0.5804369890999332,4541000,20210331,216878000,7.65,383939000,639,1360000,559000.0,354744000,337855000,29195000.0,639_20210331
0.6202640364608586,4372000,20210630,214188000,8.19,384538000,639,1593000,1194000.0,355561000,338681000,28977000.0,639_20210630
0.585992905085727,4410000,20210930,218664000,7.79,385830000,639,1552000,1693000.0,357319000,341915000,28511000.0,639_20210930
0.5911819791496995,4532000,20211231,197707000,7.77,356225000,639,1972000,2243000.0,327827000,311812000,28398000.0,639_20211231
0.516906704312533,4701000,20220331,218035000,6.9,380465000,639,1601000,476000.0,353637000,337359000,26828000.0,639_20220331
0.5434782608695652,4954000,20220630,213698000,7.35,365102000,639,2073000,998000.0,338843000,323863000,26259000.0,639_20220630
0.624964499193195,5062000,20220930,194373000,8.42,344654000,639,1737000,1695000.0,318753000,302343000,25901000.0,639_20220930
0.6010416172621185,5073000,20221231,181486000,7.94,324646000,639,1314000,2129000.0,297896000,281533000,26750000.0,639_20221231
0.905568374765989,5773000,20230331,186566000,11.26,341455000,639,1259000,754000.0,314653000,284585000,26802000.0,639_20230331
0.9750405774163889,5816000,20230630,193689000,12.25,348626000,639,1186000,1649000.0,321417000,295291000,27209000.0,639_20230630
0.9549131734409374,5945000,20230930,189421000,11.89,328468000,639,1424000,2405000.0,301351000,280710000,27117000.0,639_20230930
0.828298693579611,6209000,20231231,188830000,10.24,332529000,639,1579000,2776000.0,304903000,287126000,27626000.0,639_20231231
0.7698483781300453,6296000,20240331,212250000,9.64,357477000,639,1911000,664000.0,330007000,312760000,27470000.0,639_20240331
0.9162881594759898,6243000,20240630,202091000,11.55,351806000,639,1776000,1591000.0,324244000,305747000,27562000.0,639_20240630
